JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
VE|Ventes|17|20250107|707000|Ventes de marchandises|||VE2025010025|20250107|Vente marchandises lot promotionnel|0,00|5650,63|||20250107||
VE|Ventes|18|20250107|411000|Clients|CL002|Distrib Ouest|VE2025010046|20250107|Vente marchandises assortiment saisonnier|3551,90|0,00|||20250107||
VE|Ventes|18|20250107|445710|TVA collectée|||VE2025010046|20250107|Vente marchandises assortiment saisonnier|0,00|591,98|||20250107||
VE|Ventes|18|20250107|707000|Ventes de marchandises|||VE2025010046|20250107|Vente marchandises assortiment saisonnier|0,00|2959,92|||20250107||
AC|Achats|19|20250108|401000|Fournisseurs|FR006|Packlog|FG202501001|20250108|Frais généraux et fournitures|0,00|685,81|||20250108||
AC|Achats|19|20250108|445660|TVA déductible sur autres biens et services|||FG202501001|20250108|Frais généraux et fournitures|114,30|0,00|||20250108||
AC|Achats|19|20250108|606300|Fournitures d'entretien et petit équipement|||FG202501001|20250108|Frais généraux et fournitures|571,51|0,00|||20250108||
VE|Ventes|20|20250108|411000|Clients|CL009|Union Retail|VE2025010042|20250108|Vente marchandises gamme standard|7049,33|0,00|||20250108||
VE|Ventes|20|20250108|445710|TVA collectée|||VE2025010042|20250108|Vente marchandises gamme standard|0,00|1174,89|||20250108||
VE|Ventes|20|20250108|707000|Ventes de marchandises|||VE2025010042|20250108|Vente marchandises gamme standard|0,00|5874,44|||20250108||
VE|Ventes|21|20250109|411000|Clients|CL011|Centrale Commerce|VE2025010035|20250109|Vente marchandises gamme standard|2503,61|0,00|||20250109||
VE|Ventes|21|20250109|445710|TVA collectée|||VE2025010035|20250109|Vente marchandises gamme standard|0,00|417,27|||20250109||
VE|Ventes|21|20250109|707000|Ventes de marchandises|||VE2025010035|20250109|Vente marchandises gamme standard|0,00|2086,34|||20250109||
AC|Achats|22|20250110|401000|Fournisseurs|FR001|Grossiste Alpha|AC2025010014|20250110|Achat marchandises collection saisonnière|0,00|1365,12|||20250110||
AC|Achats|22|20250110|445660|TVA déductible sur autres biens et services|||AC2025010014|20250110|Achat marchandises collection saisonnière|227,52|0,00|||20250110||
AC|Achats|22|20250110|607000|Achats de marchandises|||AC2025010014|20250110|Achat marchandises collection saisonnière|1137,60|0,00|||20250110||
BQ|Banque|23|20250110|164000|Emprunts auprès des établissements de crédit|||PRET202501|20250110|Remboursement emprunt + intérêts|833,33|0,00|||20250110||
BQ|Banque|23|20250110|661100|Intérêts des emprunts et dettes|||PRET202501|20250110|Remboursement emprunt + intérêts|166,67|0,00|||20250110||
BQ|Banque|23|20250110|512000|Banque|||PRET202501|20250110|Remboursement emprunt + intérêts|0,00|1000,00|||20250110||
VE|Ventes|24|20250110|411000|Clients|CL002|Distrib Ouest|VE2025010009|20250110|Vente marchandises lot promotionnel|4135,43|0,00|||20250110||
VE|Ventes|24|20250110|445710|TVA collectée|||VE2025010009|20250110|Vente marchandises lot promotionnel|0,00|689,24|||20250110||
VE|Ventes|24|20250110|707000|Ventes de marchandises|||VE2025010009|20250110|Vente marchandises lot promotionnel|0,00|3446,19|||20250110||
VE|Ventes|25|20250110|411000|Clients|CL005|Comptoir Horizon|VE2025010018|20250110|Vente marchandises gamme standard|4157,14|0,00|||20250110||
VE|Ventes|25|20250110|445710|TVA collectée|||VE2025010018|20250110|Vente marchandises gamme standard|0,00|692,86|||20250110||
VE|Ventes|25|20250110|707000|Ventes de marchandises|||VE2025010018|20250110|Vente marchandises gamme standard|0,00|3464,28|||20250110||
AC|Achats|26|20250111|401000|Fournisseurs|FR007|Transport LogiTrans|TR202501001|20250111|Facture transport marchandises|0,00|1064,14|||20250111||
AC|Achats|26|20250111|445660|TVA déductible sur autres biens et services|||TR202501001|20250111|Facture transport marchandises|177,36|0,00|||20250111||
AC|Achats|26|20250111|624100|Transports sur achats|||TR202501001|20250111|Facture transport marchandises|886,78|0,00|||20250111||
VE|Ventes|27|20250111|411000|Clients|CL010|NegoPlus|VE2025010006|20250111|Vente marchandises assortiment saisonnier|10031,50|0,00|||20250111||
VE|Ventes|27|20250111|445710|TVA collectée|||VE2025010006|20250111|Vente marchandises assortiment saisonnier|0,00|1671,92|||20250111||
VE|Ventes|27|20250111|707000|Ventes de marchandises|||VE2025010006|20250111|Vente marchandises assortiment saisonnier|0,00|8359,58|||20250111||
VE|Ventes|28|20250111|411000|Clients|CL010|NegoPlus|VE2025010023|20250111|Vente marchandises réassort mensuel|7703,41|0,00|||20250111||
VE|Ventes|28|20250111|445710|TVA collectée|||VE2025010023|20250111|Vente marchandises réassort mensuel|0,00|1283,90|||20250111||
VE|Ventes|28|20250111|707000|Ventes de marchandises|||VE2025010023|20250111|Vente marchandises réassort mensuel|0,00|6419,51|||20250111||
VE|Ventes|29|20250111|411000|Clients|CL010|NegoPlus|VE2025010044|20250111|Vente marchandises gamme standard|8625,12|0,00|||20250111||
VE|Ventes|29|20250111|445710|TVA collectée|||VE2025010044|20250111|Vente marchandises gamme standard|0,00|1437,52|||20250111||
VE|Ventes|29|20250111|707000|Ventes de marchandises|||VE2025010044|20250111|Vente marchandises gamme standard|0,00|7187,60|||20250111||
AC|Achats|30|20250112|401000|Fournisseurs|FR003|Euro Négoce|AC2025010006|20250112|Achat marchandises lot grossiste|0,00|3071,20|||20250112||
AC|Achats|30|20250112|445660|TVA déductible sur autres biens et services|||AC2025010006|20250112|Achat marchandises lot grossiste|511,87|0,00|||20250112||
AC|Achats|30|20250112|607000|Achats de marchandises|||AC2025010006|20250112|Achat marchandises lot grossiste|2559,33|0,00|||20250112||
AC|Achats|31|20250112|401000|Fournisseurs|FR003|Euro Négoce|AC2025010009|20250112|Achat marchandises import|0,00|5700,34|||20250112||
AC|Achats|31|20250112|445660|TVA déductible sur autres biens et services|||AC2025010009|20250112|Achat marchandises import|950,06|0,00|||20250112||
AC|Achats|31|20250112|607000|Achats de marchandises|||AC2025010009|20250112|Achat marchandises import|4750,28|0,00|||20250112||
VE|Ventes|32|20250112|411000|Clients|CL010|NegoPlus|VE2025010022|20250112|Vente marchandises réassort mensuel|9584,89|0,00|||20250112||
VE|Ventes|32|20250112|445710|TVA collectée|||VE2025010022|20250112|Vente marchandises réassort mensuel|0,00|1597,48|||20250112||
VE|Ventes|32|20250112|707000|Ventes de marchandises|||VE2025010022|20250112|Vente marchandises réassort mensuel|0,00|7987,41|||20250112||
AC|Achats|33|20250113|401000|Fournisseurs|FR003|Euro Négoce|AC2025010013|20250113|Achat marchandises lot grossiste|0,00|10554,98|||20250113||
AC|Achats|33|20250113|445660|TVA déductible sur autres biens et services|||AC2025010013|20250113|Achat marchandises lot grossiste|1759,16|0,00|||20250113||
AC|Achats|33|20250113|607000|Achats de marchandises|||AC2025010013|20250113|Achat marchandises lot grossiste|8795,82|0,00|||20250113||
AC|Achats|34|20250113|401000|Fournisseurs|FR001|Grossiste Alpha|AC2025010017|20250113|Achat marchandises lot grossiste|0,00|1140,10|||20250113||
AC|Achats|34|20250113|445660|TVA déductible sur autres biens et services|||AC2025010017|20250113|Achat marchandises lot grossiste|190,02|0,00|||20250113||
AC|Achats|34|20250113|607000|Achats de marchandises|||AC2025010017|20250113|Achat marchandises lot grossiste|950,08|0,00|||20250113||
VE|Ventes|35|20250114|411000|Clients|CL004|Maison & Stock|VE2025010003|20250114|Vente marchandises lot promotionnel|7330,92|0,00|||20250114||
VE|Ventes|35|20250114|445710|TVA collectée|||VE2025010003|20250114|Vente marchandises lot promotionnel|0,00|1221,82|||20250114||
VE|Ventes|35|20250114|707000|Ventes de marchandises|||VE2025010003|20250114|Vente marchandises lot promotionnel|0,00|6109,10|||20250114||
VE|Ventes|36|20250114|411000|Clients|CL010|NegoPlus|VE2025010011|20250114|Vente marchandises lot promotionnel|5283,24|0,00|||20250114||
VE|Ventes|36|20250114|445710|TVA collectée|||VE2025010011|20250114|Vente marchandises lot promotionnel|0,00|880,54|||20250114||
VE|Ventes|36|20250114|707000|Ventes de marchandises|||VE2025010011|20250114|Vente marchandises lot promotionnel|0,00|4402,70|||20250114||
AC|Achats|37|20250116|401000|Fournisseurs|FR003|Euro Négoce|AC2025010003|20250116|Achat marchandises réapprovisionnement|0,00|4097,41|||20250116||
AC|Achats|37|20250116|445660|TVA déductible sur autres biens et services|||AC2025010003|20250116|Achat marchandises réapprovisionnement|682,90|0,00|||20250116||
AC|Achats|37|20250116|607000|Achats de marchandises|||AC2025010003|20250116|Achat marchandises réapprovisionnement|3414,51|0,00|||20250116||
AC|Achats|38|20250116|401000|Fournisseurs|FR001|Grossiste Alpha|AC2025010010|20250116|Achat marchandises lot grossiste|0,00|6399,35|||20250116||
AC|Achats|38|20250116|445660|TVA déductible sur autres biens et services|||AC2025010010|20250116|Achat marchandises lot grossiste|1066,56|0,00|||20250116||
AC|Achats|38|20250116|607000|Achats de marchandises|||AC2025010010|20250116|Achat marchandises lot grossiste|5332,79|0,00|||20250116||
VE|Ventes|39|20250116|411000|Clients|CL003|Supérette du Centre|VE2025010033|20250116|Vente marchandises gamme standard|7549,91|0,00|||20250116||
VE|Ventes|39|20250116|445710|TVA collectée|||VE2025010033|20250116|Vente marchandises gamme standard|0,00|1258,32|||20250116||
VE|Ventes|39|20250116|707000|Ventes de marchandises|||VE2025010033|20250116|Vente marchandises gamme standard|0,00|6291,59|||20250116||
AC|Achats|40|20250117|401000|Fournisseurs|FR002|Import Beta|AC2025010002|20250117|Achat marchandises lot grossiste|0,00|1326,16|||20250117||
AC|Achats|40|20250117|445660|TVA déductible sur autres biens et services|||AC2025010002|20250117|Achat marchandises lot grossiste|221,03|0,00|||20250117||
AC|Achats|40|20250117|607000|Achats de marchandises|||AC2025010002|20250117|Achat marchandises lot grossiste|1105,13|0,00|||20250117||
VE|Ventes|41|20250117|411000|Clients|CL009|Union Retail|VE2025010030|20250117|Vente marchandises réassort mensuel|3721,58|0,00|||20250117||
VE|Ventes|41|20250117|445710|TVA collectée|||VE2025010030|20250117|Vente marchandises réassort mensuel|0,00|620,26|||20250117||
VE|Ventes|41|20250117|707000|Ventes de marchandises|||VE2025010030|20250117|Vente marchandises réassort mensuel|0,00|3101,32|||20250117||
VE|Ventes|42|20250117|411000|Clients|CL001|HyperMarché Atlantique|VE2025010032|20250117|Vente marchandises gamme standard|1283,83|0,00|||20250117||
VE|Ventes|42|20250117|445710|TVA collectée|||VE2025010032|20250117|Vente marchandises gamme standard|0,00|213,97|||20250117||
VE|Ventes|42|20250117|707000|Ventes de marchandises|||VE2025010032|20250117|Vente marchandises gamme standard|0,00|1069,86|||20250117||
AC|Achats|43|20250118|401000|Fournisseurs|FR005|Fournitures Gamma|AC2025010022|20250118|Achat marchandises réapprovisionnement|0,00|7035,56|||20250118||
AC|Achats|43|20250118|445660|TVA déductible sur autres biens et services|||AC2025010022|20250118|Achat marchandises réapprovisionnement|1172,59|0,00|||20250118||
AC|Achats|43|20250118|607000|Achats de marchandises|||AC2025010022|20250118|Achat marchandises réapprovisionnement|5862,97|0,00|||20250118||
VE|Ventes|44|20250118|411000|Clients|CL001|HyperMarché Atlantique|VE2025010004|20250118|Vente marchandises réassort mensuel|9733,51|0,00|||20250118||
VE|Ventes|44|20250118|445710|TVA collectée|||VE2025010004|20250118|Vente marchandises réassort mensuel|0,00|1622,25|||20250118||
VE|Ventes|44|20250118|707000|Ventes de marchandises|||VE2025010004|20250118|Vente marchandises réassort mensuel|0,00|8111,26|||20250118||
VE|Ventes|45|20250119|411000|Clients|CL010|NegoPlus|VE2025010013|20250119|Vente marchandises gamme standard|2220,68|0,00|||20250119||
VE|Ventes|45|20250119|445710|TVA collectée|||VE2025010013|20250119|Vente marchandises gamme standard|0,00|370,11|||20250119||
VE|Ventes|45|20250119|707000|Ventes de marchandises|||VE2025010013|20250119|Vente marchandises gamme standard|0,00|1850,57|||20250119||
AC|Achats|46|20250120|401000|Fournisseurs|FR002|Import Beta|AC2025010016|20250120|Achat marchandises réapprovisionnement|0,00|4611,32|||20250120||
AC|Achats|46|20250120|445660|TVA déductible sur autres biens et services|||AC2025010016|20250120|Achat marchandises réapprovisionnement|768,55|0,00|||20250120||
AC|Achats|46|20250120|607000|Achats de marchandises|||AC2025010016|20250120|Achat marchandises réapprovisionnement|3842,77|0,00|||20250120||
AC|Achats|47|20250120|401000|Fournisseurs|FR002|Import Beta|AC2025010019|20250120|Achat marchandises lot grossiste|0,00|7081,16|||20250120||
AC|Achats|47|20250120|445660|TVA déductible sur autres biens et services|||AC2025010019|20250120|Achat marchandises lot grossiste|1180,19|0,00|||20250120||
AC|Achats|47|20250120|607000|Achats de marchandises|||AC2025010019|20250120|Achat marchandises lot grossiste|5900,97|0,00|||20250120||
VE|Ventes|48|20250120|411000|Clients|CL006|Réseau Proxi Nord|VE2025010001|20250120|Vente marchandises lot promotionnel|6737,48|0,00|||20250120||
VE|Ventes|48|20250120|445710|TVA collectée|||VE2025010001|20250120|Vente marchandises lot promotionnel|0,00|1122,91|||20250120||
VE|Ventes|48|20250120|707000|Ventes de marchandises|||VE2025010001|20250120|Vente marchandises lot promotionnel|0,00|5614,57|||20250120||
VE|Ventes|49|20250120|411000|Clients|CL004|Maison & Stock|VE2025010005|20250120|Vente marchandises lot promotionnel|7218,17|0,00|||20250120||
VE|Ventes|49|20250120|445710|TVA collectée|||VE2025010005|20250120|Vente marchandises lot promotionnel|0,00|1203,03|||20250120||
VE|Ventes|49|20250120|707000|Ventes de marchandises|||VE2025010005|20250120|Vente marchandises lot promotionnel|0,00|6015,14|||20250120||
VE|Ventes|50|20250120|411000|Clients|CL010|NegoPlus|VE2025010007|20250120|Vente marchandises gamme standard|6692,74|0,00|||20250120||
VE|Ventes|50|20250120|445710|TVA collectée|||VE2025010007|20250120|Vente marchandises gamme standard|0,00|1115,46|||20250120||
VE|Ventes|50|20250120|707000|Ventes de marchandises|||VE2025010007|20250120|Vente marchandises gamme standard|0,00|5577,28|||20250120||
OD|Opérations diverses|51|20250121|445710|TVA collectée|||TVA2025REG|20250121|Régularisation TVA exercice N-1|392714,90|0,00|||20250121||
OD|Opérations diverses|51|20250121|445660|TVA déductible sur autres biens et services|||TVA2025REG|20250121|Régularisation TVA exercice N-1|0,00|434249,12|||20250121||
OD|Opérations diverses|51|20250121|445670|Crédit de TVA à reporter|||TVA2025REG|20250121|Régularisation TVA exercice N-1|41534,22|0,00|||20250121||
VE|Ventes|52|20250121|411000|Clients|CL012|Maison des Bonnes Affaires|VE2025010014|20250121|Vente marchandises assortiment saisonnier|7497,34|0,00|||20250121||
VE|Ventes|52|20250121|445710|TVA collectée|||VE2025010014|20250121|Vente marchandises assortiment saisonnier|0,00|1249,56|||20250121||
VE|Ventes|52|20250121|707000|Ventes de marchandises|||VE2025010014|20250121|Vente marchandises assortiment saisonnier|0,00|6247,78|||20250121||
VE|Ventes|53|20250121|411000|Clients|CL002|Distrib Ouest|VE2025010031|20250121|Vente marchandises gamme standard|6862,20|0,00|||20250121||
VE|Ventes|53|20250121|445710|TVA collectée|||VE2025010031|20250121|Vente marchandises gamme standard|0,00|1143,70|||20250121||
VE|Ventes|53|20250121|707000|Ventes de marchandises|||VE2025010031|20250121|Vente marchandises gamme standard|0,00|5718,50|||20250121||
VE|Ventes|54|20250121|411000|Clients|CL005|Comptoir Horizon|VE2025010036|20250121|Vente marchandises lot promotionnel|6969,92|0,00|||20250121||
VE|Ventes|54|20250121|445710|TVA collectée|||VE2025010036|20250121|Vente marchandises lot promotionnel|0,00|1161,65|||20250121||
VE|Ventes|54|20250121|707000|Ventes de marchandises|||VE2025010036|20250121|Vente marchandises lot promotionnel|0,00|5808,27|||20250121||
VE|Ventes|55|20250122|411000|Clients|CL006|Réseau Proxi Nord|VE2025010021|20250122|Vente marchandises assortiment saisonnier|3795,10|0,00|||20250122||
VE|Ventes|55|20250122|445710|TVA collectée|||VE2025010021|20250122|Vente marchandises assortiment saisonnier|0,00|632,52|||20250122||
VE|Ventes|55|20250122|707000|Ventes de marchandises|||VE2025010021|20250122|Vente marchandises assortiment saisonnier|0,00|3162,58|||20250122||
VE|Ventes|56|20250122|411000|Clients|CL010|NegoPlus|VE2025010040|20250122|Vente marchandises lot promotionnel|1353,36|0,00|||20250122||
VE|Ventes|56|20250122|445710|TVA collectée|||VE2025010040|20250122|Vente marchandises lot promotionnel|0,00|225,56|||20250122||
VE|Ventes|56|20250122|707000|Ventes de marchandises|||VE2025010040|20250122|Vente marchandises lot promotionnel|0,00|1127,80|||20250122||
VE|Ventes|57|20250123|411000|Clients|CL002|Distrib Ouest|VE2025010008|20250123|Vente marchandises assortiment saisonnier|2785,97|0,00|||20250123||
VE|Ventes|57|20250123|445710|TVA collectée|||VE2025010008|20250123|Vente marchandises assortiment saisonnier|0,00|464,33|||20250123||
VE|Ventes|57|20250123|707000|Ventes de marchandises|||VE2025010008|20250123|Vente marchandises assortiment saisonnier|0,00|2321,64|||20250123||
VE|Ventes|58|20250123|411000|Clients|CL005|Comptoir Horizon|VE2025010012|20250123|Vente marchandises assortiment saisonnier|10075,51|0,00|||20250123||
VE|Ventes|58|20250123|445710|TVA collectée|||VE2025010012|20250123|Vente marchandises assortiment saisonnier|0,00|1679,25|||20250123||
VE|Ventes|58|20250123|707000|Ventes de marchandises|||VE2025010012|20250123|Vente marchandises assortiment saisonnier|0,00|8396,26|||20250123||
VE|Ventes|59|20250123|411000|Clients|CL010|NegoPlus|VE2025010017|20250123|Vente marchandises réassort mensuel|8964,49|0,00|||20250123||
VE|Ventes|59|20250123|445710|TVA collectée|||VE2025010017|20250123|Vente marchandises réassort mensuel|0,00|1494,08|||20250123||
VE|Ventes|59|20250123|707000|Ventes de marchandises|||VE2025010017|20250123|Vente marchandises réassort mensuel|0,00|7470,41|||20250123||
VE|Ventes|60|20250123|411000|Clients|CL003|Supérette du Centre|VE2025010019|20250123|Vente marchandises réassort mensuel|5617,27|0,00|||20250123||
VE|Ventes|60|20250123|445710|TVA collectée|||VE2025010019|20250123|Vente marchandises réassort mensuel|0,00|936,21|||20250123||
VE|Ventes|60|20250123|707000|Ventes de marchandises|||VE2025010019|20250123|Vente marchandises réassort mensuel|0,00|4681,06|||20250123||
VE|Ventes|61|20250123|411000|Clients|CL010|NegoPlus|VE2025010026|20250123|Vente marchandises réassort mensuel|3564,41|0,00|||20250123||
VE|Ventes|61|20250123|445710|TVA collectée|||VE2025010026|20250123|Vente marchandises réassort mensuel|0,00|594,07|||20250123||
VE|Ventes|61|20250123|707000|Ventes de marchandises|||VE2025010026|20250123|Vente marchandises réassort mensuel|0,00|2970,34|||20250123||
VE|Ventes|62|20250123|411000|Clients|CL011|Centrale Commerce|VE2025010039|20250123|Vente marchandises réassort mensuel|2377,00|0,00|||20250123||
VE|Ventes|62|20250123|445710|TVA collectée|||VE2025010039|20250123|Vente marchandises réassort mensuel|0,00|396,17|||20250123||
VE|Ventes|62|20250123|707000|Ventes de marchandises|||VE2025010039|20250123|Vente marchandises réassort mensuel|0,00|1980,83|||20250123||
BQ|Banque|63|20250124|411000|Clients|CL009|Union Retail|RBQ20250100041|20250124|Règlement client Union Retail|0,00|7049,33|||20250124||
BQ|Banque|63|20250124|512000|Banque|||RBQ20250100041|20250124|Règlement client Union Retail|7049,33|0,00|||20250124||
VE|Ventes|64|20250124|411000|Clients|CL003|Supérette du Centre|VE2025010015|20250124|Vente marchandises gamme standard|2829,62|0,00|||20250124||
VE|Ventes|64|20250124|445710|TVA collectée|||VE2025010015|20250124|Vente marchandises gamme standard|0,00|471,60|||20250124||
VE|Ventes|64|20250124|707000|Ventes de marchandises|||VE2025010015|20250124|Vente marchandises gamme standard|0,00|2358,02|||20250124||
VE|Ventes|65|20250124|411000|Clients|CL008|Bazar Premium|VE2025010028|20250124|Vente marchandises gamme standard|1799,50|0,00|||20250124||
VE|Ventes|65|20250124|445710|TVA collectée|||VE2025010028|20250124|Vente marchandises gamme standard|0,00|299,92|||20250124||
VE|Ventes|65|20250124|707000|Ventes de marchandises|||VE2025010028|20250124|Vente marchandises gamme standard|0,00|1499,58|||20250124||
VE|Ventes|66|20250124|411000|Clients|CL005|Comptoir Horizon|VE2025010034|20250124|Vente marchandises lot promotionnel|3281,66|0,00|||20250124||
VE|Ventes|66|20250124|445710|TVA collectée|||VE2025010034|20250124|Vente marchandises lot promotionnel|0,00|546,94|||20250124||
VE|Ventes|66|20250124|707000|Ventes de marchandises|||VE2025010034|20250124|Vente marchandises lot promotionnel|0,00|2734,72|||20250124||
AC|Achats|67|20250125|401000|Fournisseurs|FR003|Euro Négoce|AC2025010018|20250125|Achat marchandises réapprovisionnement|0,00|6142,46|||20250125||
AC|Achats|67|20250125|445660|TVA déductible sur autres biens et services|||AC2025010018|20250125|Achat marchandises réapprovisionnement|1023,74|0,00|||20250125||
AC|Achats|67|20250125|607000|Achats de marchandises|||AC2025010018|20250125|Achat marchandises réapprovisionnement|5118,72|0,00|||20250125||
AC|Achats|68|20250126|401000|Fournisseurs|FR003|Euro Négoce|AC2025010005|20250126|Achat marchandises collection saisonnière|0,00|10081,61|||20250126||
AC|Achats|68|20250126|445660|TVA déductible sur autres biens et services|||AC2025010005|20250126|Achat marchandises collection saisonnière|1680,27|0,00|||20250126||
AC|Achats|68|20250126|607000|Achats de marchandises|||AC2025010005|20250126|Achat marchandises collection saisonnière|8401,34|0,00|||20250126||
OD|Opérations diverses|69|20250126|421000|Personnel - rémunérations dues|||PAIE202501|20250126|Constatation paie mensuelle|0,00|13046,51|||20250126||
OD|Opérations diverses|69|20250126|431000|Sécurité sociale|||PAIE202501|20250126|Constatation paie mensuelle|0,00|12279,07|||20250126||
OD|Opérations diverses|69|20250126|442100|Prélèvement à la source|||PAIE202501|20250126|Constatation paie mensuelle|0,00|1918,60|||20250126||
OD|Opérations diverses|69|20250126|641000|Rémunérations du personnel|||PAIE202501|20250126|Constatation paie mensuelle|19186,04|0,00|||20250126||
OD|Opérations diverses|69|20250126|645100|Cotisations à l'URSSAF|||PAIE202501|20250126|Constatation paie mensuelle|8058,14|0,00|||20250126||
VE|Ventes|70|20250126|411000|Clients|CL006|Réseau Proxi Nord|VE2025010037|20250126|Vente marchandises lot promotionnel|6579,36|0,00|||20250126||
VE|Ventes|70|20250126|445710|TVA collectée|||VE2025010037|20250126|Vente marchandises lot promotionnel|0,00|1096,56|||20250126||
VE|Ventes|70|20250126|707000|Ventes de marchandises|||VE2025010037|20250126|Vente marchandises lot promotionnel|0,00|5482,80|||20250126||
AC|Achats|71|20250127|401000|Fournisseurs|FR001|Grossiste Alpha|AC2025010007|20250127|Achat marchandises import|0,00|2198,44|||20250127||
AC|Achats|71|20250127|445660|TVA déductible sur autres biens et services|||AC2025010007|20250127|Achat marchandises import|366,41|0,00|||20250127||
AC|Achats|71|20250127|607000|Achats de marchandises|||AC2025010007|20250127|Achat marchandises import|1832,03|0,00|||20250127||
AC|Achats|72|20250127|401000|Fournisseurs|FR001|Grossiste Alpha|AC2025010011|20250127|Achat marchandises lot grossiste|0,00|4085,06|||20250127||
AC|Achats|72|20250127|445660|TVA déductible sur autres biens et services|||AC2025010011|20250127|Achat marchandises lot grossiste|680,84|0,00|||20250127||
AC|Achats|72|20250127|607000|Achats de marchandises|||AC2025010011|20250127|Achat marchandises lot grossiste|3404,22|0,00|||20250127||
BQ|Banque|73|20250127|411000|Clients|CL010|NegoPlus|RBQ20250100043|20250127|Règlement client NegoPlus|0,00|8625,12|||20250127||
BQ|Banque|73|20250127|512000|Banque|||RBQ20250100043|20250127|Règlement client NegoPlus|8625,12|0,00|||20250127||
VE|Ventes|74|20250127|411000|Clients|CL001|HyperMarché Atlantique|VE2025010002|20250127|Vente marchandises gamme standard|7101,35|0,00|||20250127||
VE|Ventes|74|20250127|445710|TVA collectée|||VE2025010002|20250127|Vente marchandises gamme standard|0,00|1183,56|||20250127||
VE|Ventes|74|20250127|707000|Ventes de marchandises|||VE2025010002|20250127|Vente marchandises gamme standard|0,00|5917,79|||20250127||
VE|Ventes|75|20250127|411000|Clients|CL005|Comptoir Horizon|VE2025010010|20250127|Vente marchandises assortiment saisonnier|8281,44|0,00|||20250127||
VE|Ventes|75|20250127|445710|TVA collectée|||VE2025010010|20250127|Vente marchandises assortiment saisonnier|0,00|1380,24|||20250127||
VE|Ventes|75|20250127|707000|Ventes de marchandises|||VE2025010010|20250127|Vente marchandises assortiment saisonnier|0,00|6901,20|||20250127||
VE|Ventes|76|20250127|411000|Clients|CL002|Distrib Ouest|VE2025010038|20250127|Vente marchandises gamme standard|838,38|0,00|||20250127||
VE|Ventes|76|20250127|445710|TVA collectée|||VE2025010038|20250127|Vente marchandises gamme standard|0,00|139,73|||20250127||
VE|Ventes|76|20250127|707000|Ventes de marchandises|||VE2025010038|20250127|Vente marchandises gamme standard|0,00|698,65|||20250127||
AC|Achats|77|20250128|401000|Fournisseurs|FR004|Stock Delta|AC2025010012|20250128|Achat marchandises collection saisonnière|0,00|2730,56|||20250128||
AC|Achats|77|20250128|445660|TVA déductible sur autres biens et services|||AC2025010012|20250128|Achat marchandises collection saisonnière|455,09|0,00|||20250128||
AC|Achats|77|20250128|607000|Achats de marchandises|||AC2025010012|20250128|Achat marchandises collection saisonnière|2275,47|0,00|||20250128||
BQ|Banque|78|20250128|431000|Sécurité sociale|||URSSAF202501|20250128|Paiement charges sociales|12279,07|0,00|||20250128||
BQ|Banque|78|20250128|442100|Prélèvement à la source|||URSSAF202501|20250128|Paiement charges sociales|1918,60|0,00|||20250128||
BQ|Banque|78|20250128|512000|Banque|||URSSAF202501|20250128|Paiement charges sociales|0,00|14197,67|||20250128||
BQ|Banque|79|20250128|421000|Personnel - rémunérations dues|||VIRPAIE202501|20250128|Paiement des salaires|13046,51|0,00|||20250128||
BQ|Banque|79|20250128|512000|Banque|||VIRPAIE202501|20250128|Paiement des salaires|0,00|13046,51|||20250128||
VE|Ventes|80|20250128|411000|Clients|CL009|Union Retail|VE2025010045|20250128|Vente marchandises gamme standard|5414,77|0,00|||20250128||
VE|Ventes|80|20250128|445710|TVA collectée|||VE2025010045|20250128|Vente marchandises gamme standard|0,00|902,46|||20250128||
VE|Ventes|80|20250128|707000|Ventes de marchandises|||VE2025010045|20250128|Vente marchandises gamme standard|0,00|4512,31|||20250128||
BQ|Banque|81|20250201|411000|Clients|CL010|NegoPlus|RBQ20250200006|20250201|Règlement client NegoPlus|0,00|10031,50|||20250201||
BQ|Banque|81|20250201|512000|Banque|||RBQ20250200006|20250201|Règlement client NegoPlus|10031,50|0,00|||20250201||
BQ|Banque|82|20250201|411000|Clients|CL004|Maison & Stock|RBQ20250200026|20250201|Règlement client Maison & Stock|0,00|1222,07|||20250201||
BQ|Banque|82|20250201|512000|Banque|||RBQ20250200026|20250201|Règlement client Maison & Stock|1222,07|0,00|||20250201||
BQ|Banque|83|20250202|411000|Clients|CL009|Union Retail|RBQ20250200028|20250202|Règlement client Union Retail|0,00|6812,60|||20250202||
BQ|Banque|83|20250202|512000|Banque|||RBQ20250200028|20250202|Règlement client Union Retail|6812,60|0,00|||20250202||
VE|Ventes|84|20250202|411000|Clients|CL004|Maison & Stock|VE2025020035|20250202|Vente marchandises assortiment saisonnier|7137,52|0,00|||20250202||
VE|Ventes|84|20250202|445710|TVA collectée|||VE2025020035|20250202|Vente marchandises assortiment saisonnier|0,00|1189,59|||20250202||
VE|Ventes|84|20250202|707000|Ventes de marchandises|||VE2025020035|20250202|Vente marchandises assortiment saisonnier|0,00|5947,93|||20250202||
AC|Achats|85|20250203|401000|Fournisseurs|FR001|Grossiste Alpha|AC2025020005|20250203|Achat marchandises lot grossiste|0,00|3480,58|||20250203||
